LONGITUDE,LATITUDE,RESPONSE:BINARY,EPSG:4326,OBSERVATION DATE
-97.3196411,25.9543404,1,4326,6/9/2013
-97.6535761,29.074897,1,4326,6/9/2013
-101.57444,35.69411,1,4326,6/9/2013
-102.0090866,33.6187268,1,4326,6/9/2013
-98.9936829,27.3998132,1,4326,6/9/2013
-98.9627458,27.2839685,1,4326,6/9/2013
-110.8873272,31.769332,1,4326,6/10/2013
-104.3907487,40.6832416,1,4326,6/10/2013
-104.3907487,40.6832416,1,4326,6/10/2013
-104.3907487,40.6832416,1,4326,6/10/2013
-104.3907487,40.6832416,1,4326,6/10/2013
-98.464,30.193,1,4326,6/10/2013
-100.9679362,34.6445508,1,4326,6/10/2013
-100.92558,34.66997,1,4326,6/10/2013
-100.73743,34.63256,1,4326,6/10/2013
-100.93866,34.66195,1,4326,6/10/2013
-100.84326,34.66771,1,4326,6/10/2013
-100.84174,34.64794,1,4326,6/10/2013
-100.8855099,34.6828613,1,4326,6/10/2013
-100.93135,34.66646,1,4326,6/10/2013
-100.94013,34.65509,1,4326,6/10/2013
-103.7800741,30.4729034,1,4326,6/10/2013
-103.7800741,30.4729034,1,4326,6/10/2013
-103.80343,30.53569,1,4326,6/10/2013
-103.80343,30.53569,1,4326,6/10/2013
-98.4869385,31.4436026,1,4326,6/10/2013
-98.5129452,34.9415847,1,4326,6/11/2013
-99.7696781,35.0348633,1,4326,6/11/2013
-99.7696781,35.0348633,1,4326,6/11/2013
-99.7696781,35.0348633,1,4326,6/11/2013
-99.7696781,35.0348633,1,4326,6/11/2013
-98.464,30.193,1,4326,6/11/2013
-98.8501835,31.8937174,1,4326,6/11/2013
-97.3478461,26.0919994,1,4326,6/11/2013
-97.3478461,26.0919994,1,4326,6/11/2013
-97.6535761,29.074897,1,4326,6/11/2013
-100.5719376,32.7366061,1,4326,6/11/2013
-100.2609944,32.964364,1,4326,6/11/2013
-104.1291904,42.0745268,1,4326,6/11/2013
-104.1291904,42.0745268,1,4326,6/11/2013
-104.234734,41.783745,1,4326,6/11/2013
-104.234734,41.783745,1,4326,6/11/2013
-110.8814997,31.7841842,1,4326,6/12/2013
-110.9012961,31.5940541,1,4326,6/12/2013
-110.9012961,31.5940541,1,4326,6/12/2013
-98.0920315,38.6886374,1,4326,6/12/2013
-99.9284166,37.8987232,1,4326,6/12/2013
-103.6454195,35.4231711,1,4326,6/12/2013
-98.464,30.193,1,4326,6/12/2013
-99.0410721,30.6447428,1,4326,6/12/2013
-101.6328049,35.6509846,1,4326,6/12/2013
-104.930935,40.67875,1,4326,6/13/2013
-102.615097,38.0694008,1,4326,6/14/2013
-97.6535761,29.074897,1,4326,6/14/2013
-105.1638794,40.0736711,1,4326,6/15/2013
-104.207262,39.447363,1,4326,6/15/2013
-99.3752325,37.9223314,1,4326,6/15/2013
-99.3752325,37.9223314,1,4326,6/15/2013
-98.4903717,38.1215933,1,4326,6/15/2013
-98.4903717,38.1215933,1,4326,6/15/2013
-98.4903717,38.1215933,1,4326,6/15/2013
-98.4912729,38.1793275,1,4326,6/15/2013
-98.4912729,38.1793275,1,4326,6/15/2013
-98.4912729,38.1793275,1,4326,6/15/2013
-98.4912729,38.1793275,1,4326,6/15/2013
-103.1139743,41.5981947,1,4326,6/15/2013
-104.3998146,33.4512089,1,4326,6/15/2013
-98.5870171,34.7519092,1,4326,6/15/2013
-103.239212,30.2068611,1,4326,6/15/2013
-101.7425179,34.1899467,1,4326,6/15/2013
-101.841047,33.239183,1,4326,6/15/2013
-101.8584882,33.2395429,1,4326,6/15/2013
-99.983139,29.361905,1,4326,6/15/2013
-110.8022998,31.5080086,1,4326,6/16/2013
-104.269352,39.6134556,1,4326,6/16/2013
-104.930935,40.67875,1,4326,6/16/2013
-99.7867584,37.3933458,1,4326,6/16/2013
-99.7867584,37.3933458,1,4326,6/16/2013
-101.0204458,37.4253888,1,4326,6/16/2013
-101.0204458,37.4253888,1,4326,6/16/2013
-100.34444,37.233377,1,4326,6/16/2013
-100.34444,37.233377,1,4326,6/16/2013
-101.7169189,40.1305911,1,4326,6/16/2013
-104.2812904,32.3614991,1,4326,6/16/2013
-104.0707344,35.795904,1,4326,6/16/2013
-104.01705,35.80984,1,4326,6/16/2013
-104.0799397,35.7958083,1,4326,6/16/2013
-104.0662068,35.799524,1,4326,6/16/2013
-104.0511221,35.8103832,1,4326,6/16/2013
-104.0661532,35.8070421,1,4326,6/16/2013
-105.207803,33.661089,1,4326,6/16/2013
-98.5870171,34.7519092,1,4326,6/16/2013
-98.5870171,34.7519092,1,4326,6/16/2013
-105.1597166,40.0764295,1,4326,6/17/2013
-104.0713406,38.6935491,1,4326,6/17/2013
-104.930935,40.67875,1,4326,6/17/2013
-98.5508582,29.8331916,1,4326,6/17/2013
-97.3498535,27.8527367,1,4326,6/17/2013
-105.2262032,40.4793042,1,4326,6/18/2013
-103.3841264,40.2631209,1,4326,6/18/2013
-104.6581392,40.7683564,1,4326,6/18/2013
-104.6581392,40.7683564,1,4326,6/18/2013
-104.6770842,40.7551603,1,4326,6/18/2013
-104.6770842,40.7551603,1,4326,6/18/2013
-104.67708,40.72517,1,4326,6/18/2013
-104.67708,40.72517,1,4326,6/18/2013
-104.3907487,40.6832416,1,4326,6/18/2013
-104.930935,40.67875,1,4326,6/18/2013
-106.743014,32.323151,1,4326,6/18/2013
-107.2566783,33.6769747,1,4326,6/18/2013
-99.410525,29.7744493,1,4326,6/18/2013
-99.410525,29.7744493,1,4326,6/18/2013
-98.5508582,29.8331916,1,4326,6/18/2013
-102.5778198,38.8944621,1,4326,6/19/2013
-104.3865967,33.4772722,1,4326,6/19/2013
-98.195398,33.82432,1,4326,6/19/2013
-98.5508582,29.8331916,1,4326,6/19/2013
-98.7236837,38.499843,1,4326,6/20/2013
-100.9765971,38.8542552,1,4326,6/20/2013
-98.5870171,34.7519092,1,4326,6/20/2013
-98.5870171,34.7519092,1,4326,6/20/2013
-102.7194214,33.9796664,1,4326,6/20/2013
-103.2610989,30.1961049,1,4326,6/20/2013
-103.2610989,30.1961049,1,4326,6/20/2013
-97.4014613,33.5459862,1,4326,6/20/2013
-101.9824791,36.1759205,1,4326,6/20/2013
-101.9824791,36.1759205,1,4326,6/20/2013
-104.930935,40.67875,1,4326,6/21/2013
-104.435771,40.680883,1,4326,6/21/2013
-103.2610989,30.1961049,1,4326,6/21/2013
-103.261013,30.1964759,1,4326,6/21/2013
-97.282077,26.041662,1,4326,6/21/2013
-97.780622,33.848035,1,4326,6/21/2013
-101.1954117,30.0117334,1,4326,6/21/2013
-102.7543708,38.3034071,1,4326,6/22/2013
-102.7543708,38.3034071,1,4326,6/22/2013
-104.930935,40.67875,1,4326,6/22/2013
-99.1038465,37.4417709,1,4326,6/22/2013
-99.1038465,37.4417709,1,4326,6/22/2013
-99.1038465,37.4417709,1,4326,6/22/2013
-99.1266559,26.5304031,1,4326,6/22/2013
-104.8680639,39.8209707,1,4326,6/23/2013
-104.3907487,40.6832416,1,4326,6/23/2013
-104.930935,40.67875,1,4326,6/23/2013
-104.0618134,36.4069155,1,4326,6/23/2013
-104.0618134,36.4069155,1,4326,6/23/2013
-103.5958358,36.6281951,1,4326,6/23/2013
-103.5777265,36.6714642,1,4326,6/23/2013
-103.5957508,36.6351681,1,4326,6/23/2013
-103.5777265,36.6714642,1,4326,6/23/2013
-103.5957508,36.6351681,1,4326,6/23/2013
-103.5777958,36.6494813,1,4326,6/23/2013
-103.5958358,36.6281951,1,4326,6/23/2013
-103.5836394,36.6410095,1,4326,6/23/2013
-103.5777142,36.6570731,1,4326,6/23/2013
-103.5836394,36.6410095,1,4326,6/23/2013
-103.5777142,36.6570731,1,4326,6/23/2013
-103.5777571,36.642716,1,4326,6/23/2013
-103.5753023,36.7203804,1,4326,6/23/2013
-103.5777571,36.642716,1,4326,6/23/2013
-103.5753023,36.7203804,1,4326,6/23/2013
-103.5777944,36.6646635,1,4326,6/23/2013
-103.5779121,36.6921222,1,4326,6/23/2013
-103.5777944,36.6646635,1,4326,6/23/2013
-103.5779121,36.6921222,1,4326,6/23/2013
-103.5755129,36.7064798,1,4326,6/23/2013
-103.5755129,36.7064798,1,4326,6/23/2013
-103.5754717,36.7136537,1,4326,6/23/2013
-103.5754717,36.7136537,1,4326,6/23/2013
-103.5936049,36.6410081,1,4326,6/23/2013
-103.5936049,36.6410081,1,4326,6/23/2013
-103.5777958,36.6494813,1,4326,6/23/2013
-97.4183462,26.0057269,1,4326,6/23/2013
-97.6841211,27.3196959,1,4326,6/23/2013
-101.6235781,33.4925199,1,4326,6/23/2013
-101.217387,38.029313,1,4326,6/24/2013
-99.436679,33.518289,1,4326,6/24/2013
-103.8923299,30.5985609,1,4326,6/24/2013
-104.3907487,40.6832416,1,4326,6/25/2013
-104.930935,40.67875,1,4326,6/25/2013
-101.262775,38.064474,1,4326,6/25/2013
-110.886147,31.739938,1,4326,6/26/2013
-104.3404627,40.6438845,1,4326,6/26/2013
-101.271028,37.722317,1,4326,6/26/2013
-101.206543,37.74372,1,4326,6/26/2013
-101.341486,38.023346,1,4326,6/26/2013
-97.6955795,27.3479456,1,4326,6/26/2013
-104.930935,40.67875,1,4326,6/27/2013
-103.6485722,33.7433379,1,4326,6/27/2013
-99.6946588,35.8973054,1,4326,6/27/2013
-99.6946588,35.8973054,1,4326,6/27/2013
-103.2610989,30.1961049,1,4326,6/27/2013
-103.2610989,30.1961049,1,4326,6/27/2013
-98.8185453,29.8846717,1,4326,6/27/2013
-98.8185453,29.8846717,1,4326,6/27/2013
-98.8185453,29.8846717,1,4326,6/27/2013
-98.8281591,29.9055121,1,4326,6/27/2013
-99.3197536,32.9920353,1,4326,6/27/2013
-99.3319132,33.0128261,1,4326,6/27/2013
-102.7452778,37.0113889,1,4326,6/28/2013
-103.3308792,40.2913111,1,4326,6/28/2013
-104.930935,40.67875,1,4326,6/28/2013
-98.6317778,35.3481313,1,4326,6/28/2013
-101.57444,35.69411,1,4326,6/28/2013
-104.8680639,39.8209707,1,4326,6/29/2013
-104.8680639,39.8209707,1,4326,6/29/2013
-103.5080621,38.7163247,1,4326,6/29/2013
-103.4616894,38.9752905,1,4326,6/29/2013
-104.351252,40.70382,1,4326,6/29/2013
-104.4223022,40.6775136,1,4326,6/29/2013
-104.3907487,40.6832416,1,4326,6/29/2013
-104.245697,32.4940414,1,4326,6/29/2013
-103.8394,30.5424,1,4326,6/29/2013
-103.842747,30.541868,1,4326,6/29/2013
-109.0694914,31.3435712,1,4326,6/30/2013
-103.4218597,37.701479,1,4326,6/30/2013
-103.4199715,37.7011761,1,4326,6/30/2013
-100.399191,37.168893,1,4326,6/30/2013
-103.2610989,30.1961049,1,4326,6/30/2013
-103.2610989,30.1961049,1,4326,6/30/2013
-97.4183462,26.0057269,1,4326,6/30/2013
-101.57444,35.69411,1,4326,6/30/2013
-101.8590546,33.6498841,1,4326,6/30/2013
-97.8727341,29.2806295,1,4326,6/30/2013
-110.881319,31.7310142,1,4326,7/1/2013
-102.8821564,36.850766,1,4326,7/1/2013
-101.7298096,35.541581,1,4326,7/1/2013
-101.9509613,34.8986394,1,4326,7/1/2013
-100.024032,33.9176724,1,4326,7/2/2013
-103.2610989,30.1961049,1,4326,7/3/2013
-103.2610989,30.1961049,1,4326,7/3/2013
-101.57444,35.69411,1,4326,7/3/2013
-99.3197536,32.9920353,1,4326,7/3/2013
-110.5240059,31.6559444,1,4326,7/4/2013
-97.351773,26.184608,1,4326,7/4/2013
-98.2078171,27.8481833,1,4326,7/4/2013
-98.2078171,27.8481833,1,4326,7/4/2013
-98.0995846,27.7933006,1,4326,7/4/2013
-98.177948,27.7876058,1,4326,7/4/2013
-98.0995846,27.7933006,1,4326,7/4/2013
-98.177948,27.7876058,1,4326,7/4/2013
-97.6529278,26.4823466,1,4326,7/4/2013
-97.6529278,26.4823466,1,4326,7/4/2013
-110.886147,31.739938,1,4326,7/5/2013
-110.886147,31.739938,1,4326,7/5/2013
-101.57444,35.69411,1,4326,7/5/2013
-103.8427,30.5419,1,4326,7/5/2013
-103.842747,30.541868,1,4326,7/5/2013
-101.119309,37.988655,1,4326,7/6/2013
-101.119309,37.988655,1,4326,7/6/2013
-98.7693214,29.8582871,1,4326,7/6/2013
-97.0861977,31.7676865,1,4326,7/6/2013
-101.2407303,33.6883531,1,4326,7/7/2013
-97.6535761,29.074897,1,4326,7/7/2013
-98.2512474,28.472577,1,4326,7/7/2013
-97.46521,26.0192259,1,4326,7/8/2013
-101.37885,35.4126,1,4326,7/8/2013
-97.7241611,27.2713384,1,4326,7/8/2013
-98.8109,28.46557,1,4326,7/8/2013
-100.0095749,29.6694846,1,4326,7/8/2013
-100.0095749,29.6694846,1,4326,7/8/2013
-104.5867115,36.5678494,1,4326,7/9/2013
-99.1333396,37.450722,1,4326,7/10/2013
-109.0445423,31.870468,1,4326,7/10/2013
-109.0445423,31.870468,1,4326,7/10/2013
-103.2663526,29.216651,1,4326,7/10/2013
-104.1465282,30.8883781,1,4326,7/10/2013
-104.1396618,30.7301794,1,4326,7/10/2013
-101.7298096,35.541581,1,4326,7/10/2013
-109.8243175,32.2298515,1,4326,7/11/2013
-104.3907487,40.6832416,1,4326,7/11/2013
-101.1443328,36.6579709,1,4326,7/11/2013
-104.3907487,40.6832416,1,4326,7/12/2013
-101.7342567,30.6551912,1,4326,7/12/2013
-101.6727483,30.6780349,1,4326,7/12/2013
-100.612793,34.8303264,1,4326,7/12/2013
-99.4465899,27.5443711,1,4326,7/12/2013
-109.8243175,32.2298515,1,4326,7/13/2013
-111.2785864,31.4909515,1,4326,7/13/2013
-104.3907487,40.6832416,1,4326,7/13/2013
-104.3907487,40.6832416,1,4326,7/13/2013
-104.3907487,40.6832416,1,4326,7/13/2013
-104.3998146,33.4512089,1,4326,7/13/2013
-103.2919081,32.856883,1,4326,7/13/2013
-103.3740702,32.8130544,1,4326,7/13/2013
-99.3809509,33.4202664,1,4326,7/13/2013
-99.9125326,30.9230344,1,4326,7/13/2013
-101.671257,34.9651086,1,4326,7/13/2013
-104.0307832,39.8991505,1,4326,7/14/2013
-104.0307832,39.8991505,1,4326,7/14/2013
-104.269352,39.6134556,1,4326,7/14/2013
-101.1443328,36.6579709,1,4326,7/14/2013
-98.7693214,29.8582871,1,4326,7/14/2013
-104.3765,32.17572,1,4326,7/15/2013
-106.88,33.802,1,4326,7/15/2013
-106.88,33.802,1,4326,7/15/2013
-103.2610989,30.1961049,1,4326,7/15/2013
-103.2610989,30.1961049,1,4326,7/15/2013
-101.57444,35.69411,1,4326,7/15/2013
-109.261533,31.3558004,1,4326,7/16/2013
-102.36283,37.05929,1,4326,7/16/2013
-104.3765,32.17572,1,4326,7/16/2013
-107.5621491,32.4162935,1,4326,7/16/2013
-107.5621491,32.4162935,1,4326,7/16/2013
-107.5621491,32.4162935,1,4326,7/16/2013
-103.2610989,30.1961049,1,4326,7/16/2013
-103.2610989,30.1961049,1,4326,7/16/2013
-98.1351399,26.0813003,1,4326,7/16/2013
-98.8185453,29.8846717,1,4326,7/16/2013
-98.8185453,29.8846717,1,4326,7/16/2013
-98.5870171,34.7519092,1,4326,7/18/2013
-103.2570648,30.1765926,1,4326,7/18/2013
-99.637091,30.105865,1,4326,7/18/2013
-98.458231,32.849719,1,4326,7/18/2013
-101.9509613,34.8986394,1,4326,7/18/2013
-110.6616783,31.7726703,1,4326,7/19/2013
-99.7705364,34.9871643,1,4326,7/19/2013
-99.7696781,35.0348633,1,4326,7/19/2013
-109.8243175,32.2298515,1,4326,7/20/2013
-110.2367,32.337,1,4326,7/20/2013
-101.4147587,37.5475472,1,4326,7/20/2013
-99.1333396,37.450722,1,4326,7/20/2013
-101.9384614,37.103536,1,4326,7/20/2013
-101.926822,37.113018,1,4326,7/20/2013
-101.1443328,36.6579709,1,4326,7/20/2013
-100.405426,32.7419293,1,4326,7/20/2013
-110.1994019,31.5599995,1,4326,7/21/2013
-110.8814997,31.7841842,1,4326,7/21/2013
-110.8873272,31.769332,1,4326,7/21/2013
-104.39075,40.68324,1,4326,7/21/2013
-104.54278,40.62415,1,4326,7/21/2013
-104.289093,40.274418,1,4326,7/21/2013
-103.15804,30.2841,1,4326,7/21/2013
-103.24786,30.19905,1,4326,7/21/2013
-101.2661362,33.7029209,1,4326,7/21/2013
-104.1054001,30.7063007,1,4326,7/21/2013
-102.4547195,33.934815,1,4326,7/21/2013
-109.0883046,31.894642,1,4326,7/22/2013
-109.8243175,32.2298515,1,4326,7/22/2013
-110.8873272,31.769332,1,4326,7/22/2013
-106.54853,32.39456,1,4326,7/22/2013
-102.9557133,29.1809226,1,4326,7/22/2013
-104.188993,30.7181712,1,4326,7/22/2013
-104.188993,30.7181712,1,4326,7/22/2013
-109.8243175,32.2298515,1,4326,7/23/2013
-109.8243175,32.2298515,1,4326,7/23/2013
-104.0373945,39.898923,1,4326,7/23/2013
-104.0373945,39.898923,1,4326,7/23/2013
-104.5867115,36.5678494,1,4326,7/23/2013
-109.0595016,31.8145008,1,4326,7/24/2013
-109.8243175,32.2298515,1,4326,7/24/2013
-109.8243175,32.2298515,1,4326,7/24/2013
-109.8243175,32.2298515,1,4326,7/24/2013
-110.8574152,31.4658975,1,4326,7/24/2013
-103.554673,30.037847,1,4326,7/24/2013
-110.6365728,31.7878465,1,4326,7/25/2013
-110.4904944,31.7238872,1,4326,7/25/2013
-104.5948219,40.0625704,1,4326,7/25/2013
-103.572337,30.0440585,1,4326,7/25/2013
-98.8185453,29.8846717,1,4326,7/25/2013
-98.8185453,29.8846717,1,4326,7/25/2013
-98.8281591,29.9055121,1,4326,7/25/2013
-99.0410721,30.6447428,1,4326,7/25/2013
-109.261533,31.3558004,1,4326,7/26/2013
-109.8243175,32.2298515,1,4326,7/26/2013
-109.7200191,31.5614979,1,4326,7/26/2013
-110.611119,31.690539,1,4326,7/26/2013
-110.611119,31.690539,1,4326,7/26/2013
-110.941082,31.6714585,1,4326,7/26/2013
-110.941082,31.6714585,1,4326,7/26/2013
-110.5902417,31.7141517,1,4326,7/26/2013
-110.611119,31.690539,1,4326,7/26/2013
-104.4710999,32.1091003,1,4326,7/26/2013
-104.4710999,32.1091003,1,4326,7/26/2013
-97.3846149,26.2649783,1,4326,7/26/2013
-97.4183462,26.0057269,1,4326,7/26/2013
-97.4183462,26.0057269,1,4326,7/26/2013
-103.8394,30.5424,1,4326,7/26/2013
-103.842747,30.541868,1,4326,7/26/2013
-109.0595016,31.8145008,1,4326,7/27/2013
-110.2631696,31.3789301,1,4326,7/27/2013
-110.2631696,31.3789301,1,4326,7/27/2013
-111.0177496,31.7312367,1,4326,7/27/2013
-110.6616783,31.7726703,1,4326,7/27/2013
-110.7868486,31.7974086,1,4326,7/27/2013
-110.5902417,31.7141517,1,4326,7/27/2013
-111.0019769,31.6999579,1,4326,7/27/2013
-109.035455,31.8626604,1,4326,7/27/2013
-109.0352297,31.8630705,1,4326,7/27/2013
-98.0884802,29.6057333,1,4326,7/27/2013
-97.4975252,26.5038367,1,4326,7/27/2013
-97.4975252,26.5038367,1,4326,7/27/2013
-109.0508306,31.8361028,1,4326,7/28/2013
-109.0508306,31.8361028,1,4326,7/28/2013
-109.8243175,32.2298515,1,4326,7/28/2013
-110.1994019,31.5599995,1,4326,7/28/2013
-110.1994019,31.5599995,1,4326,7/28/2013
-104.3998146,33.4512089,1,4326,7/28/2013
-104.245697,32.4940414,1,4326,7/28/2013
-97.429897,26.215797,1,4326,7/28/2013
-101.9509613,34.8986394,1,4326,7/28/2013
-109.0595016,31.8145008,1,4326,7/29/2013
-109.0595016,31.8145008,1,4326,7/29/2013
-109.0508306,31.8361028,1,4326,7/29/2013
-109.0508306,31.8361028,1,4326,7/29/2013
-110.8574152,31.4658975,1,4326,7/29/2013
-104.3998146,33.4512089,1,4326,7/29/2013
-103.9113522,30.8057728,1,4326,7/29/2013
-103.9113522,30.8057728,1,4326,7/29/2013
-109.0595016,31.8145008,1,4326,7/30/2013
-109.0595016,31.8145008,1,4326,7/30/2013
-110.8152509,32.61067,1,4326,7/30/2013
-110.8403671,31.4676042,1,4326,7/30/2013
-104.5372009,32.1501007,1,4326,7/30/2013
-109.043684,31.8527003,1,4326,7/30/2013
-109.043684,31.8527003,1,4326,7/30/2013
-103.3331577,33.8746001,1,4326,7/30/2013
-103.3331577,33.8746001,1,4326,7/30/2013
-101.7298096,35.541581,1,4326,7/30/2013
-100.727967,24.8960325,1,4326,7/31/2013
-100.4110239,25.36457,1,4326,7/31/2013
-109.9650764,31.6643011,1,4326,7/31/2013
-109.0508306,31.8361028,1,4326,7/31/2013
-110.8873272,31.769332,1,4326,7/31/2013
-97.3647237,26.234302,1,4326,7/31/2013
-97.3647237,26.234302,1,4326,7/31/2013
-97.6418281,27.8669646,1,4326,7/31/2013
-110.6616783,31.7726703,1,4326,8/1/2013
-110.6026093,31.4481247,1,4326,8/1/2013
-106.720794,32.455812,1,4326,8/1/2013
-103.1319237,33.5922437,1,4326,8/1/2013
-101.2407303,33.6883531,1,4326,8/1/2013
-105.2599883,40.0829312,1,4326,8/2/2013
-98.1351399,26.0813003,1,4326,8/2/2013
-103.8373661,30.5380904,1,4326,8/2/2013
-103.8394,30.5424,1,4326,8/2/2013
-103.842747,30.541868,1,4326,8/2/2013
-110.6282081,31.7658669,1,4326,8/3/2013
-110.6616783,31.7726703,1,4326,8/3/2013
-110.886147,31.739938,1,4326,8/3/2013
-110.5902417,31.7141517,1,4326,8/3/2013
-103.47825,38.79367,1,4326,8/3/2013
-103.47825,38.79367,1,4326,8/3/2013
-104.245697,32.4940414,1,4326,8/3/2013
-103.298049,29.2722493,1,4326,8/3/2013
-103.1334686,30.296425,1,4326,8/3/2013
-97.4183462,26.0057269,1,4326,8/3/2013
-101.613057,30.690822,1,4326,8/3/2013
-97.6535761,29.074897,1,4326,8/3/2013
-104.1054001,30.7063007,1,4326,8/3/2013
-101.6941177,33.5331378,1,4326,8/3/2013
-101.6941177,33.5331378,1,4326,8/3/2013
-109.8243175,32.2298515,1,4326,8/4/2013
-110.1994019,31.5599995,1,4326,8/4/2013
-110.1994019,31.5599995,1,4326,8/4/2013
-110.62555,31.773565,1,4326,8/4/2013
-110.8571631,31.4658906,1,4326,8/4/2013
-106.5866089,34.9896442,1,4326,8/4/2013
-104.2556606,32.5052821,1,4326,8/4/2013
-98.6326,29.6381,1,4326,8/4/2013
-102.8114148,31.6188844,1,4326,8/4/2013
-102.8114148,31.6188844,1,4326,8/4/2013
-109.0595016,31.8145008,1,4326,8/5/2013
-109.0508306,31.8361028,1,4326,8/5/2013
-109.0508306,31.8361028,1,4326,8/5/2013
-109.8243175,32.2298515,1,4326,8/5/2013
-109.049469,31.8415428,1,4326,8/5/2013
-109.0286636,31.8368785,1,4326,8/5/2013
-109.027977,31.8385556,1,4326,8/5/2013
-97.3975968,26.0495732,1,4326,8/5/2013
-100.024032,33.9176724,1,4326,8/5/2013
-109.8243175,32.2298515,1,4326,8/6/2013
-109.8243175,32.2298515,1,4326,8/6/2013
-109.8243175,32.2298515,1,4326,8/6/2013
-110.5902417,31.7141517,1,4326,8/6/2013
-109.261533,31.3558004,1,4326,8/7/2013
-110.88983,31.76271,1,4326,8/7/2013
-103.6826134,41.1731626,1,4326,8/7/2013
-109.043684,31.8527003,1,4326,8/7/2013
-109.8243175,32.2298515,1,4326,8/8/2013
-109.0508306,31.8361028,1,4326,8/8/2013
-111.0019769,31.6999579,1,4326,8/8/2013
-111.0479057,31.6459196,1,4326,8/8/2013
-103.4328461,40.2923586,1,4326,8/8/2013
-103.4328461,40.2923586,1,4326,8/8/2013
-97.147615,30.3003293,1,4326,8/8/2013
-103.1334686,30.296425,1,4326,8/8/2013
-109.0508306,31.8361028,1,4326,8/9/2013
-109.4470024,31.6592262,1,4326,8/9/2013
-110.941082,31.6714585,1,4326,8/9/2013
-110.941082,31.6714585,1,4326,8/9/2013
-110.941082,31.6714585,1,4326,8/9/2013
-110.941082,31.6714585,1,4326,8/9/2013
-109.0450144,31.8373889,1,4326,8/9/2013
-100.024032,33.9176724,1,4326,8/9/2013
-103.8427,30.5419,1,4326,8/9/2013
-103.842747,30.541868,1,4326,8/9/2013
-97.6841211,27.3196959,1,4326,8/9/2013
-109.0595016,31.8145008,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.0508306,31.8361028,1,4326,8/10/2013
-109.8243175,32.2298515,1,4326,8/10/2013
-109.508758,31.5918899,1,4326,8/10/2013
-110.5725861,31.7053872,1,4326,8/10/2013
-110.5725861,31.7053872,1,4326,8/10/2013
-104.4710999,32.1091003,1,4326,8/10/2013
-104.4710999,32.1091003,1,4326,8/10/2013
-104.4710999,32.1091003,1,4326,8/10/2013
-104.4676208,32.1098416,1,4326,8/10/2013
-109.0490992,31.8364282,1,4326,8/10/2013
-109.048642,31.833741,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-109.041527,31.86225,1,4326,8/10/2013
-102.738905,33.9868321,1,4326,8/10/2013
-98.2434998,30.3031006,1,4326,8/10/2013
-99.2925453,34.0357329,1,4326,8/10/2013
-110.1994019,31.5599995,1,4326,8/11/2013
-110.1994019,31.5599995,1,4326,8/11/2013
-104.3998146,33.4512089,1,4326,8/11/2013
-104.3998146,33.4512089,1,4326,8/11/2013
-104.3998146,33.4512089,1,4326,8/11/2013
-103.648839,33.9647897,1,4326,8/11/2013
-103.648839,33.9647897,1,4326,8/11/2013
-103.648839,33.9647897,1,4326,8/11/2013
-103.6527014,33.9616575,1,4326,8/11/2013
-103.6527014,33.9616575,1,4326,8/11/2013
-103.6527014,33.9616575,1,4326,8/11/2013
-104.1232681,30.6971209,1,4326,8/11/2013
-103.8373661,30.5380904,1,4326,8/12/2013
-103.8373661,30.5380904,1,4326,8/12/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-110.1408997,31.5478992,1,4326,8/13/2013
-109.0508306,31.8361028,1,4326,8/13/2013
-104.4710999,32.1091003,1,4326,8/13/2013
-103.239212,30.2068611,1,4326,8/13/2013
-103.239212,30.2068611,1,4326,8/13/2013
-109.0508306,31.8361028,1,4326,8/14/2013
-110.5902417,31.7141517,1,4326,8/14/2013
-110.5902417,31.7141517,1,4326,8/14/2013
-110.5902417,31.7141517,1,4326,8/14/2013
-110.5902417,31.7141517,1,4326,8/14/2013
-110.5902417,31.7141517,1,4326,8/14/2013
-110.5629845,31.6732995,1,4326,8/14/2013
-110.5629845,31.6732995,1,4326,8/14/2013
-106.720794,32.455812,1,4326,8/14/2013
-103.8947868,30.9564132,1,4326,8/14/2013
-103.3314897,30.2201686,1,4326,8/15/2013
-103.3314897,30.2201686,1,4326,8/15/2013
-103.8373661,30.5380904,1,4326,8/15/2013
-103.8373661,30.5380904,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
-103.9347249,30.5962706,1,4326,8/15/2013
